InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Description
C538059,21217,-3,2010-12-09 13:38,9.95,14205,UNITED KINGDOM,RED RETROSPOT ROUND CAKE TINS
C538059,21210,-12,2010-12-09 13:38,1.45,14205,UNITED KINGDOM,SET OF 72 RETROSPOT PAPER  DOILIES
C538062,22139,-14,2010-12-09 13:40,4.95,17702,UNITED KINGDOM,RETROSPOT TEA SET CERAMIC 11 PC
C538062,22329,-4,2010-12-09 13:40,1.65,17702,UNITED KINGDOM,ROUND CONTAINER SET OF 5 RETROSPOT
C538062,21430,-1,2010-12-09 13:40,3.75,17702,UNITED KINGDOM,SET/3 RED GINGHAM ROSE STORAGE BOX
C538062,22168,-2,2010-12-09 13:40,8.5,17702,UNITED KINGDOM,ORGANISER WOOD ANTIQUE WHITE
C538062,20973,-2,2010-12-09 13:40,0.65,17702,UNITED KINGDOM,12 PENCIL SMALL TUBE WOODLAND
C538066,22083,-1,2010-12-09 13:58,2.95,15738,UNITED KINGDOM,PAPER CHAIN KIT RETROSPOT
C538075,21284,-12,2010-12-09 14:12,1.69,13021,UNITED KINGDOM,RETROSPOT CANDLE  SMALL
C538081,22630,-33,2010-12-09 14:29,1.95,16898,UNITED KINGDOM,DOLLY GIRL LUNCH BOX
C538082,21864,-20,2010-12-09 14:30,2.1,13777,UNITED KINGDOM,UNION JACK FLAG PASSPORT COVER
C538083,85099B,-3,2010-12-09 14:40,2.08,15750,UNITED KINGDOM,JUMBO BAG RED RETROSPOT
C538083,22633,-4,2010-12-09 14:40,2.1,15750,UNITED KINGDOM,HAND WARMER UNION JACK
C538084,22860,-6,2010-12-09 14:42,1.65,12649,GERMANY,EASTER TIN CHICKS PINK DAISY
C538084,22859,-6,2010-12-09 14:42,1.65,12649,GERMANY,EASTER TIN BUNNY BOUQUET
C538085,82486,-1,2010-12-09 14:43,8.95,16350,UNITED KINGDOM,3 DRAWER ANTIQUE WHITE WOOD CABINET
C538085,21314,-1,2010-12-09 14:43,2.1,16350,UNITED KINGDOM,SMALL GLASS HEART TRINKET POT
C538085,82483,-1,2010-12-09 14:43,6.95,16350,UNITED KINGDOM,WOOD 2 DRAWER CABINET WHITE FINISH
C538088,84625C,-24,2010-12-09 14:45,0.85,14766,UNITED KINGDOM,BLUE NEW BAROQUE CANDLESTICK CANDLE
C538089,21906,-1,2010-12-09 14:47,6.75,18230,UNITED KINGDOM,PHARMACIE FIRST AID TIN
C538091,35400,-2,2010-12-09 14:48,8.95,16499,UNITED KINGDOM,WOODEN BOX ADVENT CALENDAR
C538098,22168,-1,2010-12-09 14:57,8.5,14441,UNITED KINGDOM,ORGANISER WOOD ANTIQUE WHITE
C538099,72807C,-1,2010-12-09 14:58,4.25,15279,UNITED KINGDOM,SET/3 VANILLA SCENTED CANDLE IN BOX
C538099,22457,-3,2010-12-09 14:58,2.95,15279,UNITED KINGDOM,NATURAL SLATE HEART CHALKBOARD
C538100,84798A,-12,2010-12-09 15:00,2.55,16579,UNITED KINGDOM,PINK FOXGLOVE ARTIIFCIAL FLOWER
C538102,84792,-2,2010-12-09 15:01,4.65,14047,UNITED KINGDOM,ENCHANTED BIRD COATHANGER 5 HOOK
C538103,22941,-2,2010-12-09 15:13,8.5,17442,UNITED KINGDOM,CHRISTMAS LIGHTS 10 REINDEER
C538105,79163,-1,2010-12-09 15:18,0.39,16781,UNITED KINGDOM,BLACK CHAMPAGNE GLASS
C538105,21781,-1,2010-12-09 15:18,14.95,16781,UNITED KINGDOM,MA CAMPAGNE CUTLERY BOX
C538109,22780,-4,2010-12-09 15:23,4.25,16042,UNITED KINGDOM,LIGHT GARLAND BUTTERFILES PINK
C538109,85048,-1,2010-12-09 15:23,7.95,16042,UNITED KINGDOM,15CM CHRISTMAS GLASS BALL 20 LIGHTS
C538110,21232,-144,2010-12-09 15:24,1.25,17307,UNITED KINGDOM,STRAWBERRY CERAMIC TRINKET BOX
C538111,21830,-24,2010-12-09 15:24,0.42,17950,UNITED KINGDOM,ASSORTED CREEPY CRAWLIES
C538112,22072,-1,2010-12-09 15:28,3.75,14898,UNITED KINGDOM,RED RETROSPOT TEA CUP AND SAUCER
C538112,21777,-3,2010-12-09 15:28,7.95,14898,UNITED KINGDOM,RECIPE BOX WITH METAL HEART
C538114,21275,-1,2010-12-09 15:29,16.95,14217,UNITED KINGDOM,ZINC TOP  2 DOOR WOODEN SHELF
C538115,22178,-1,2010-12-09 15:30,1.25,16817,UNITED KINGDOM,VICTORIAN GLASS HANGING T-LIGHT
C538115,22251,-9,2010-12-09 15:30,1.25,16817,UNITED KINGDOM,BIRDHOUSE DECORATION MAGIC GARDEN
C538115,22233,-12,2010-12-09 15:30,0.59,16817,UNITED KINGDOM,JIGSAW RABBIT AND BIRDHOUSE
C538115,22230,-12,2010-12-09 15:30,0.29,16817,UNITED KINGDOM,JIGSAW TREE WITH WATERING CAN
C538118,22910,-1,2010-12-09 15:33,2.95,17700,UNITED KINGDOM,PAPER CHAIN KIT VINTAGE CHRISTMAS
C538118,22784,-1,2010-12-09 15:33,4.95,17700,UNITED KINGDOM,LANTERN CREAM GAZEBO
C538118,47594A,-1,2010-12-09 15:33,1.95,17700,UNITED KINGDOM,CAROUSEL DESIGN WASHBAG
C538119,22633,-1,2010-12-09 15:34,2.1,13136,UNITED KINGDOM,HAND WARMER UNION JACK
C538119,22865,-1,2010-12-09 15:34,2.1,13136,UNITED KINGDOM,HAND WARMER OWL DESIGN
C538119,21777,-2,2010-12-09 15:34,7.95,13136,UNITED KINGDOM,RECIPE BOX WITH METAL HEART
C538121,22461,-1,2010-12-09 15:36,3.95,15535,UNITED KINGDOM,SAVOY ART DECO CLOCK
C538122,22444,-1,2010-12-09 15:38,1.25,14696,UNITED KINGDOM,GROW YOUR OWN PLANT IN A CAN
C538123,22331,-1,2010-12-09 15:41,1.65,12605,GERMANY,WOODLAND PARTY BAG + STICKER SET
C538123,22333,-1,2010-12-09 15:41,1.65,12605,GERMANY,RETROSPOT PARTY BAG + STICKER SET
C538123,22956,-2,2010-12-09 15:41,2.1,12605,GERMANY,36 FOIL HEART CAKE CASES
C538124,22699,-1,2010-12-09 15:43,2.95,15329,UNITED KINGDOM,ROSES REGENCY TEACUP AND SAUCER
C538124,22423,-1,2010-12-09 15:43,12.75,15329,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C538164,35004B,-1,2010-12-09 17:32,4.65,14031,UNITED KINGDOM,SET OF 3 BLACK FLYING DUCKS
C538314,22586,-47,2010-12-10 13:52,0.85,15514,UNITED KINGDOM,FELTCRAFT HAIRBAND PINK AND BLUE
C538341,84380,-1,2010-12-10 14:03,1.25,15514,UNITED KINGDOM,SET OF 3 BUTTERFLY COOKIE CUTTERS
C538341,22988,-36,2010-12-10 14:03,1.25,15514,UNITED KINGDOM,SOLDIERS EGG CUP
C538341,22988,-12,2010-12-10 14:03,1.25,15514,UNITED KINGDOM,SOLDIERS EGG CUP
C538341,22976,-12,2010-12-10 14:03,1.25,15514,UNITED KINGDOM,CIRCUS PARADE CHILDRENS EGG CUP
C538341,22976,-12,2010-12-10 14:03,1.25,15514,UNITED KINGDOM,CIRCUS PARADE CHILDRENS EGG CUP
C538341,22976,-12,2010-12-10 14:03,1.25,15514,UNITED KINGDOM,CIRCUS PARADE CHILDRENS EGG CUP
C538341,22973,-18,2010-12-10 14:03,1.65,15514,UNITED KINGDOM,CHILDREN'S CIRCUS PARADE MUG
C538341,22943,-6,2010-12-10 14:03,4.95,15514,UNITED KINGDOM,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES
C538341,22752,-96,2010-12-10 14:03,8.5,15514,UNITED KINGDOM,SET 7 BABUSHKA NESTING BOXES
C538341,22730,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE IVORY
C538341,22730,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE IVORY
C538341,22730,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE IVORY
C538341,22729,-4,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE ORANGE
C538341,22729,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE ORANGE
C538341,22728,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE PINK
C538341,22728,-3,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE PINK
C538341,22727,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE RED
C538341,22727,-2,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE RED
C538341,22727,-2,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE RED
C538341,22727,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE RED
C538341,22726,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE GREEN
C538341,22726,-2,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE GREEN
C538341,22726,-3,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE GREEN
C538341,22726,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE GREEN
C538341,22725,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE CHOCOLATE
C538341,22725,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE CHOCOLATE
C538341,22725,-3,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE CHOCOLATE
C538341,22725,-1,2010-12-10 14:03,3.75,15514,UNITED KINGDOM,ALARM CLOCK BAKELIKE CHOCOLATE
C538341,22621,-48,2010-12-10 14:03,1.65,15514,UNITED KINGDOM,TRADITIONAL KNITTING NANCY
C538341,22586,-1,2010-12-10 14:03,0.85,15514,UNITED KINGDOM,FELTCRAFT HAIRBAND PINK AND BLUE
C538341,22243,-6,2010-12-10 14:03,1.65,15514,UNITED KINGDOM,5 HOOK HANGER RED MAGIC TOADSTOOL
C538341,22131,-1,2010-12-10 14:03,1.95,15514,UNITED KINGDOM,FOOD CONTAINER SET 3 LOVE HEART
C538341,22086,-1,2010-12-10 14:03,2.95,15514,UNITED KINGDOM,PAPER CHAIN KIT 50'S CHRISTMAS
C538341,21889,-24,2010-12-10 14:03,1.25,15514,UNITED KINGDOM,WOODEN BOX OF DOMINOES
C538341,21731,-1,2010-12-10 14:03,1.65,15514,UNITED KINGDOM,RED TOADSTOOL LED NIGHT LIGHT
C538341,21647,-1,2010-12-10 14:03,2.1,15514,UNITED KINGDOM,ASSORTED TUTTI FRUTTI LARGE PURSE
C538341,21644,-1,2010-12-10 14:03,1.25,15514,UNITED KINGDOM,ASSORTED TUTTI FRUTTI HEART BOX
C538341,21056,-1,2010-12-10 14:03,8.95,15514,UNITED KINGDOM,DOCTOR'S BAG SOFT TOY
C538341,16258A,-1,2010-12-10 14:03,0.42,15514,UNITED KINGDOM,SWIRLY CIRCULAR RUBBERS IN BAG
C538344,22867,-12,2010-12-10 14:32,2.1,13448,UNITED KINGDOM,HAND WARMER BIRD DESIGN
C538350,85123A,-1,2010-12-10 15:01,2.95,13798,UNITED KINGDOM,CREAM HANGING HEART T-LIGHT HOLDER
C538350,21231,-11,2010-12-10 15:01,1.25,13798,UNITED KINGDOM,SWEETHEART CERAMIC TRINKET BOX
C538350,21936,-3,2010-12-10 15:01,2.95,13798,UNITED KINGDOM,RED RETROSPOT PICNIC BAG
C538350,20711,-2,2010-12-10 15:01,2.08,13798,UNITED KINGDOM,JUMBO BAG TOYS
C538350,85099F,-2,2010-12-10 15:01,2.08,13798,UNITED KINGDOM,JUMBO BAG STRAWBERRY
C538350,85099C,-1,2010-12-10 15:01,2.08,13798,UNITED KINGDOM,JUMBO  BAG BAROQUE BLACK WHITE
C538350,20718,-3,2010-12-10 15:01,1.25,13798,UNITED KINGDOM,RED RETROSPOT SHOPPER BAG
C538350,85099B,-12,2010-12-10 15:01,2.08,13798,UNITED KINGDOM,JUMBO BAG RED RETROSPOT
C538350,37450,-20,2010-12-10 15:01,2.95,13798,UNITED KINGDOM,CERAMIC CAKE BOWL + HANGING CAKES
C538350,20725,-3,2010-12-10 15:01,1.65,13798,UNITED KINGDOM,LUNCH BAG RED RETROSPOT
C538350,20727,-3,2010-12-10 15:01,1.65,13798,UNITED KINGDOM,LUNCH BAG  BLACK SKULL
C538350,21928,-2,2010-12-10 15:01,2.08,13798,UNITED KINGDOM,JUMBO BAG SCANDINAVIAN BLUE PAISLEY
C538350,21181,-2,2010-12-10 15:01,2.1,13798,UNITED KINGDOM,PLEASE ONE PERSON METAL SIGN
C538350,85150,-1,2010-12-10 15:01,2.55,13798,UNITED KINGDOM,LADIES & GENTLEMEN METAL SIGN
C538350,82583,-3,2010-12-10 15:01,2.1,13798,UNITED KINGDOM,HOT BATHS METAL SIGN
C538350,21166,-2,2010-12-10 15:01,2.08,13798,UNITED KINGDOM,COOK WITH WINE METAL SIGN
C538350,21175,-1,2010-12-10 15:01,2.55,13798,UNITED KINGDOM,GIN + TONIC DIET METAL SIGN
C538350,21169,-2,2010-12-10 15:01,1.69,13798,UNITED KINGDOM,YOU'RE CONFUSING ME METAL SIGN
C538350,82581,-1,2010-12-10 15:01,0.55,13798,UNITED KINGDOM,TOILET METAL SIGN
C538350,22067,-1,2010-12-10 15:01,1.65,13798,UNITED KINGDOM,CHOC TRUFFLE GOLD TRINKET POT
C538350,37447,-4,2010-12-10 15:01,1.49,13798,UNITED KINGDOM,CERAMIC CAKE DESIGN SPOTTED PLATE
C538350,82551,-1,2010-12-10 15:01,1.45,13798,UNITED KINGDOM,LAUNDRY 15C METAL SIGN
C538350,35924,-15,2010-12-10 15:01,2.1,13798,UNITED KINGDOM,HANGING FAIRY CAKE DECORATION
C538350,22064,-4,2010-12-10 15:01,1.65,13798,UNITED KINGDOM,PINK DOUGHNUT TRINKET POT
C538350,22065,-4,2010-12-10 15:01,0.39,13798,UNITED KINGDOM,CHRISTMAS PUDDING TRINKET POT
C538350,21232,-4,2010-12-10 15:01,1.25,13798,UNITED KINGDOM,STRAWBERRY CERAMIC TRINKET BOX
C538357,35924,-144,2010-12-10 16:01,2.1,13798,UNITED KINGDOM,HANGING FAIRY CAKE DECORATION
C538362,21212,-30,2010-12-10 17:05,0.55,15179,UNITED KINGDOM,PACK OF 72 RETROSPOT CAKE CASES
C538372,82582,-3,2010-12-12 11:12,2.1,16923,UNITED KINGDOM,AREA PATROLLED METAL SIGN
C538372,84949,-1,2010-12-12 11:12,1.65,16923,UNITED KINGDOM,SILVER HANGING T-LIGHT HOLDER
C538372,84946,-2,2010-12-12 11:12,1.25,16923,UNITED KINGDOM,ANTIQUE SILVER T-LIGHT GLASS
C538373,20985,-12,2010-12-12 11:13,1.25,16779,UNITED KINGDOM,HEART CALCULATOR
C538375,22220,-1,2010-12-12 11:19,9.95,17126,UNITED KINGDOM,CAKE STAND LOVEBIRD 2 TIER WHITE
C538376,20728,-1,2010-12-12 11:21,1.65,16393,UNITED KINGDOM,LUNCH BAG CARS BLUE
C538376,22892,-12,2010-12-12 11:21,1.25,16393,UNITED KINGDOM,SET OF SALT AND PEPPER TOADSTOOLS
C538377,22055,-1,2010-12-12 11:23,1.65,15224,UNITED KINGDOM,MINI CAKE STAND  HANGING STRAWBERY
C538377,37449,-1,2010-12-12 11:23,9.95,15224,UNITED KINGDOM,CERAMIC CAKE STAND + HANGING CAKES
C538463,37449,-1,2010-12-12 12:31,9.95,17085,UNITED KINGDOM,CERAMIC CAKE STAND + HANGING CAKES
C538463,22055,-1,2010-12-12 12:31,1.65,17085,UNITED KINGDOM,MINI CAKE STAND  HANGING STRAWBERY
C538500,82484,-2,2010-12-12 12:51,7.95,13715,UNITED KINGDOM,WOOD BLACK BOARD ANT WHITE FINISH
C538530,22630,-33,2010-12-13 10:26,1.95,14796,UNITED KINGDOM,DOLLY GIRL LUNCH BOX
C538531,21430,-2,2010-12-13 10:31,3.75,13715,UNITED KINGDOM,SET/3 RED GINGHAM ROSE STORAGE BOX
C538536,22834,-48,2010-12-13 10:40,2.1,15881,UNITED KINGDOM,HAND WARMER BABUSHKA DESIGN
C538595,82482,-2,2010-12-13 12:03,2.55,15555,UNITED KINGDOM,WOODEN PICTURE FRAME WHITE FINISH
C538628,21452,-1,2010-12-13 13:09,2.95,17231,UNITED KINGDOM,TOADSTOOL MONEY BOX
C538628,22461,-1,2010-12-13 13:09,3.95,17231,UNITED KINGDOM,SAVOY ART DECO CLOCK
C538632,22423,-1,2010-12-13 13:28,12.75,14085,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C538642,22636,-1,2010-12-13 14:37,8.5,12476,GERMANY,CHILDS BREAKFAST SET CIRCUS PARADE
C538642,21658,-1,2010-12-13 14:37,3.95,12476,GERMANY,GLASS  BEURRE DISH
C538643,22636,-1,2010-12-13 14:38,8.5,12476,GERMANY,CHILDS BREAKFAST SET CIRCUS PARADE
C538643,21658,-1,2010-12-13 14:38,3.95,12476,GERMANY,GLASS  BEURRE DISH
C538647,22781,-1,2010-12-13 14:56,7.65,15808,UNITED KINGDOM,GUMBALL MAGAZINE RACK
C538647,22467,-1,2010-12-13 14:56,2.55,15808,UNITED KINGDOM,GUMBALL COAT RACK
C538650,22778,-1,2010-12-13 15:05,3.95,15311,UNITED KINGDOM,GLASS BELL JAR SMALL
C538650,21258,-1,2010-12-13 15:05,12.75,15311,UNITED KINGDOM,VICTORIAN SEWING BOX LARGE
C538650,22646,-1,2010-12-13 15:05,1.45,15311,UNITED KINGDOM,CERAMIC STRAWBERRY CAKE MONEY BANK
C538670,22114,-4,2010-12-13 16:19,4.25,13448,UNITED KINGDOM,HOT WATER BOTTLE TEA AND SYMPATHY
C538684,21258,-1,2010-12-14 09:26,12.75,16161,UNITED KINGDOM,VICTORIAN SEWING BOX LARGE
C538684,22946,-1,2010-12-14 09:26,16.95,16161,UNITED KINGDOM,WOODEN ADVENT CALENDAR CREAM
C538684,22470,-1,2010-12-14 09:26,2.95,16161,UNITED KINGDOM,HEART OF WICKER LARGE
C538690,21527,-1,2010-12-14 09:54,7.95,13802,UNITED KINGDOM,RED RETROSPOT TRADITIONAL TEAPOT
C538690,22423,-10,2010-12-14 09:54,12.75,13802,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C538691,22645,-2,2010-12-14 09:56,1.45,14176,UNITED KINGDOM,CERAMIC HEART FAIRY CAKE MONEY BANK
C538692,22801,-1,2010-12-14 09:58,3.75,13599,UNITED KINGDOM,ANTIQUE GLASS PEDESTAL BOWL
C538692,35001W,-1,2010-12-14 09:58,3.49,13599,UNITED KINGDOM,HAND OPEN SHAPE DECOWHITE
C538693,79164,-3,2010-12-14 09:59,0.39,16558,UNITED KINGDOM,BLACK WINE GLASS
C538693,22960,-2,2010-12-14 09:59,4.25,16558,UNITED KINGDOM,JAM MAKING SET WITH JARS
C538693,22942,-1,2010-12-14 09:59,8.5,16558,UNITED KINGDOM,CHRISTMAS LIGHTS 10 SANTAS
C538694,21531,-2,2010-12-14 10:00,2.55,16143,UNITED KINGDOM,RED RETROSPOT SUGAR JAM BOWL
C538695,22900,-1,2010-12-14 10:01,3.25,14032,UNITED KINGDOM,SET 2 TEA TOWELS I LOVE LONDON
C538696,22768,-1,2010-12-14 10:02,9.95,13050,UNITED KINGDOM,FAMILY PHOTO FRAME CORNICE
C538698,22952,-24,2010-12-14 10:21,0.55,13329,UNITED KINGDOM,60 CAKE CASES VINTAGE CHRISTMAS
C538699,35400,-4,2010-12-14 10:23,8.95,16422,UNITED KINGDOM,WOODEN BOX ADVENT CALENDAR
C538700,85066,-2,2010-12-14 10:25,12.75,16499,UNITED KINGDOM,CREAM SWEETHEART MINI CHEST
C538701,22644,-1,2010-12-14 10:25,1.45,16863,UNITED KINGDOM,CERAMIC CHERRY CAKE MONEY BANK
C538702,84826,-60,2010-12-14 10:28,0.85,13008,UNITED KINGDOM,ASSTD DESIGN 3D PAPER STICKERS
C538703,84949,-3,2010-12-14 10:29,1.65,17519,UNITED KINGDOM,SILVER HANGING T-LIGHT HOLDER
C538704,22618,-2,2010-12-14 10:31,9.95,14206,UNITED KINGDOM,COOKING SET RETROSPOT
C538705,21658,-1,2010-12-14 10:33,3.95,15093,UNITED KINGDOM,GLASS  BEURRE DISH
C538705,22423,-16,2010-12-14 10:33,12.75,15093,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C538711,22460,-1,2010-12-14 10:50,1.25,15468,UNITED KINGDOM,EMBOSSED GLASS TEALIGHT HOLDER
C538712,22941,-1,2010-12-14 10:51,8.5,17677,UNITED KINGDOM,CHRISTMAS LIGHTS 10 REINDEER
C538713,22838,-2,2010-12-14 10:53,14.95,16570,UNITED KINGDOM,3 TIER CAKE TIN RED AND CREAM
C538713,22179,-1,2010-12-14 10:53,6.75,16570,UNITED KINGDOM,SET 10 LIGHTS NIGHT OWL
C538717,22457,-12,2010-12-14 11:09,2.95,18141,UNITED KINGDOM,NATURAL SLATE HEART CHALKBOARD
C538718,22178,-48,2010-12-14 11:10,1.25,15602,UNITED KINGDOM,VICTORIAN GLASS HANGING T-LIGHT
C538720,71053,-4,2010-12-14 11:11,3.75,17526,UNITED KINGDOM,WHITE METAL LANTERN
C538723,22333,-7,2010-12-14 11:12,1.65,12434,AUSTRALIA,RETROSPOT PARTY BAG + STICKER SET
C538723,22094,-5,2010-12-14 11:12,0.39,12434,AUSTRALIA,RED RETROSPOT TISSUE BOX
C538723,21217,-1,2010-12-14 11:12,9.95,12434,AUSTRALIA,RED RETROSPOT ROUND CAKE TINS
C538725,22680,-20,2010-12-14 11:16,1.25,16955,UNITED KINGDOM,FRENCH BLUE METAL DOOR SIGN 5
C538726,35832,-1,2010-12-14 11:18,2.95,13078,UNITED KINGDOM,WOOLLY HAT SOCK GLOVE ADVENT STRING
C538734,84352,-2,2010-12-14 11:24,16.95,16810,UNITED KINGDOM,SILVER CHRISTMAS TREE BAUBLE STAND
C538742,22386,-2,2010-12-14 11:26,2.08,13599,UNITED KINGDOM,JUMBO BAG PINK POLKADOT
C538745,22142,-1,2010-12-14 11:27,1.45,16722,UNITED KINGDOM,CHRISTMAS CRAFT WHITE FAIRY
C538749,22776,-1,2010-12-14 11:28,9.95,15713,UNITED KINGDOM,"CAKESTAND, 3 TIER, LOVEHEART"
C538755,22423,-1,2010-12-14 11:30,12.75,16782,UNITED KINGDOM,REGENCY CAKESTAND 3 TIER
C538763,22107,-8,2010-12-14 11:33,3.75,17722,UNITED KINGDOM,PIZZA PLATE IN BOX
C538768,22686,-12,2010-12-14 11:34,1.25,14829,UNITED KINGDOM,FRENCH BLUE METAL DOOR SIGN NO
C538768,84378,-24,2010-12-14 11:34,1.25,14829,UNITED KINGDOM,SET OF 3 HEART COOKIE CUTTERS
C538771,21463,-1,2010-12-14 11:35,5.95,13078,UNITED KINGDOM,MIRRORED DISCO BALL
C538794,21876,-1,2010-12-14 11:41,1.25,14907,UNITED KINGDOM,POTTERING MUG
C538798,22114,-4,2010-12-14 11:45,4.25,17041,UNITED KINGDOM,HOT WATER BOTTLE TEA AND SYMPATHY
C538802,22960,-4,2010-12-14 11:54,4.25,17017,UNITED KINGDOM,JAM MAKING SET WITH JARS
C538802,22198,-4,2010-12-14 11:54,1.65,17017,UNITED KINGDOM,LARGE POPCORN HOLDER
C538803,22508,-2,2010-12-14 11:55,3.75,16262,UNITED KINGDOM,DOORSTOP RETROSPOT HEART
C538803,72802B,-1,2010-12-14 11:55,4.25,16262,UNITED KINGDOM,OCEAN SCENT CANDLE IN JEWELLED BOX
C538803,22890,-2,2010-12-14 11:55,9.95,16262,UNITED KINGDOM,NOVELTY BISCUITS CAKE STAND 3 TIER
C538804,84945,-2,2010-12-14 11:56,0.85,13769,UNITED KINGDOM,MULTI COLOUR SILVER T-LIGHT HOLDER
C538805,22623,-6,2010-12-14 11:57,5.95,14708,UNITED KINGDOM,BOX OF VINTAGE JIGSAW BLOCKS
C538813,21845,-2,2010-12-14 12:27,0.79,14606,UNITED KINGDOM,DAIRY MAID STRIPE MUG
C538833,21558,-1,2010-12-14 13:05,2.55,14680,UNITED KINGDOM,SKULL LUNCH BOX WITH CUTLERY
C538833,22383,-1,2010-12-14 13:05,1.65,14680,UNITED KINGDOM,LUNCH BAG SUKI  DESIGN
C538833,22356,-2,2010-12-14 13:05,0.85,14680,UNITED KINGDOM,CHARLOTTE BAG PINK POLKADOT
C538833,20728,-1,2010-12-14 13:05,1.65,14680,UNITED KINGDOM,LUNCH BAG CARS BLUE
C538833,21258,-3,2010-12-14 13:05,12.75,14680,UNITED KINGDOM,VICTORIAN SEWING BOX LARGE
C538834,22618,-1,2010-12-14 13:06,9.95,14415,UNITED KINGDOM,COOKING SET RETROSPOT
C538834,85123A,-1,2010-12-14 13:06,2.95,14415,UNITED KINGDOM,CREAM HANGING HEART T-LIGHT HOLDER
C538847,85232B,-240,2010-12-14 13:27,4.95,17404,SWEDEN,SET OF 3 BABUSHKA STACKING TINS
C538874,21877,-2,2010-12-14 15:16,1.25,12867,UNITED KINGDOM,HOME SWEET HOME MUG
C538874,22244,-1,2010-12-14 15:16,1.95,12867,UNITED KINGDOM,3 HOOK HANGER MAGIC GARDEN
C538874,22230,-1,2010-12-14 15:16,0.29,12867,UNITED KINGDOM,JIGSAW TREE WITH WATERING CAN
C538874,82494L,-1,2010-12-14 15:16,2.95,12867,UNITED KINGDOM,WOODEN FRAME ANTIQUE WHITE
C538876,22272,-1,2010-12-14 15:20,2.95,16499,UNITED KINGDOM,FELTCRAFT DOLL MARIA
C538882,21791,-12,2010-12-14 15:56,1.25,12797,PORTUGAL,VINTAGE HEADS AND TAILS CARD GAME
C538882,21892,-12,2010-12-14 15:56,1.25,12797,PORTUGAL,TRADITIONAL WOODEN CATCH CUP GAME
C538882,21891,-12,2010-12-14 15:56,1.45,12797,PORTUGAL,TRADITIONAL WOODEN SKIPPING ROPE
C538887,21843,-1,2010-12-14 16:19,10.95,13198,UNITED KINGDOM,RED RETROSPOT CAKE STAND
C538889,22623,-3,2010-12-14 16:24,5.95,12797,PORTUGAL,BOX OF VINTAGE JIGSAW BLOCKS
C538891,21258,-3,2010-12-14 16:39,12.75,16233,UNITED KINGDOM,VICTORIAN SEWING BOX LARGE
C538891,22509,-4,2010-12-14 16:39,16.95,16233,UNITED KINGDOM,SEWING BOX RETROSPOT DESIGN
C538898,37503,-1,2010-12-15 09:20,10.75,15078,UNITED KINGDOM,TEA TIME CAKE STAND IN GIFT BOX
C538904,21527,-1,2010-12-15 10:29,7.95,18168,UNITED KINGDOM,RED RETROSPOT TRADITIONAL TEAPOT
C538971,22153,-48,2010-12-15 11:39,0.42,12865,AUSTRIA,ANGEL DECORATION STARS ON DRESS
C538997,21533,-1,2010-12-15 12:06,4.95,14426,UNITED KINGDOM,RETROSPOT LARGE MILK JUG
C538997,21527,-1,2010-12-15 12:06,7.95,14426,UNITED KINGDOM,RED RETROSPOT TRADITIONAL TEAPOT
C539031,22847,-1,2010-12-15 14:25,16.95,12647,GERMANY,BREAD BIN DINER STYLE IVORY
C539031,22203,-1,2010-12-15 14:25,3.75,12647,GERMANY,MILK PAN RED RETROSPOT
C539031,22202,-1,2010-12-15 14:25,3.75,12647,GERMANY,MILK PAN PINK POLKADOT
